Product Name,Brand,Date,Sales Quantity,Price,Original Price,Discount Percentage,Stock Level,Region,Category,Customer Rating,Review Count,Delivery Days,Seller,Is Weekend,Is Holiday
Смартфон Samsung Galaxy S23 Ultra,Samsung,2025-03-25,32,90940,,,219,Москва,Электроника,4.4,663,7,Артемьева Лтд,0,0
Куртка Adidas Outdoor Terrex,Adidas,2025-03-06,26,12230,,,99,Москва,Одежда,4.4,450,2,ЗАО «Кудрявцева-Абрамов»,0,0
Наушники Samsung Galaxy Buds2 Pro,Samsung,2025-03-18,27,12839,17120,25,73,Москва,Электроника,4.5,525,3,ИП «Костин»,0,0
Микроволновка Panasonic NN-GT261,Panasonic,2025-03-23,43,7470,8590,13,543,Москва,Бытовая техника,4.3,278,7,Вишняков Инк,1,0
"Детская книга ""Маленький принц"" А. де Сент-Экзюпери",Эксмо,2025-03-28,9,429,,,275,Челябинск,Книги,4.8,252,5,РАО «Кириллова»,0,0
Умные часы Samsung Galaxy Watch 6,Samsung,2025-03-10,14,30855,,,229,Самара,Электроника,4.9,427,2,"ООО «Степанова, Щербакова и Игнатова»",0,0
"Детская книга ""Маленький принц"" А. де Сент-Экзюпери",Эксмо,2025-03-22,11,470,,,295,Нижний Новгород,Книги,4.6,652,2,ОАО «Артемьев»,1,0
Футболка H&M premium,H&M,2025-03-01,10,1260,,,70,Челябинск,Одежда,4.3,280,7,Кузнецова Инк,1,0
Платье ASOS Design миди,ASOS,2025-03-06,13,3950,,,389,Москва,Одежда,4.7,397,2,ООО «Федоров»,0,0
Стиральная машина LG AI DD F4V5,LG,2025-03-15,19,26930,46430,42,392,Санкт-Петербург,Бытовая техника,4.4,369,3,Комаров Инк,1,0
"Детская книга ""Приключения Незнайки"" Н. Носов",Росмэн,2025-03-20,12,530,,,369,Санкт-Петербург,Книги,4.5,400,3,Метафракс,0,0
"Учебник ""Python для начинающих""",ДМК Пресс,2025-03-29,17,1410,,,76,Екатеринбург,Книги,4.5,552,1,Сони Электроникс (Sony),1,0
Наушники Apple AirPods Pro 2,Apple,2025-03-29,14,25100,,,323,Новосибирск,Электроника,5.0,297,5,РАО «Агафонова Лыткина»,1,0
Смартфон Honor 90,Honor,2025-03-25,18,33805,,,296,Екатеринбург,Электроника,4.6,252,2,Цветков и партнеры,0,0
Смартфон Honor 90,Honor,2025-03-01,46,32565,,,337,Москва,Электроника,4.5,603,5,РАО «Ермакова Лебедева»,1,0
Планшет Samsung Galaxy Tab S9 Ultra,Samsung,2025-03-27,14,101905,,,493,Екатеринбург,Электроника,4.6,565,3,ИП «Пестов-Авдеев»,0,0
Микроволновка Samsung MG30T5018,Samsung,2025-03-14,13,7820,13729,43,452,Самара,Бытовая техника,4.3,284,3,Проктер Энд Гэмбл. Дистрибьюторская компания (Procter & Gamble),0,0
Куртка Columbia Watertight II,Columbia,2025-03-09,39,11440,,,315,Санкт-Петербург,Одежда,4.6,358,3,НПО «Федорова Селиверстова»,1,0
"Роман ""Преступление и наказание"" Ф. Достоевский",Азбука,2025-03-13,19,665,,,155,Санкт-Петербург,Книги,4.4,465,5,РАО «Тимофеев-Филиппова»,0,0
"Детская книга ""Маленький принц"" А. де Сент-Экзюпери",Эксмо,2025-03-27,26,400,,,275,Санкт-Петербург,Книги,4.9,320,3,"РАО «Михеев, Селезнев и Комиссаров»",0,0
"Комикс ""Ходячие мертвецы. Том 1""",Image,2025-03-28,26,1065,,,93,Москва,Книги,4.6,428,2,ЗАО «Лебедев»,0,0
Микроволновка Panasonic NN-GT261,Panasonic,2025-03-04,14,10705,,,123,Казань,Бытовая техника,4.2,248,1,"НПО «Полякова, Цветков и Авдеев»",0,0
"Роман ""Мастер и Маргарита"" М. Булгаков",Эксмо,2025-03-22,8,540,800,31,417,Ростов-на-Дону,Книги,5.0,501,3,ЗАО «Игнатова Беспалов»,1,0
Куртка Columbia Watertight II,Columbia,2025-03-25,17,9840,,,261,Санкт-Петербург,Одежда,4.6,443,5,ОАО «Константинов»,0,0
Холодильник LG DoorCooling+ GC-B569,LG,2025-03-15,28,101869,,,379,Москва,Бытовая техника,4.7,418,5,ООО «Лаврентьев»,1,0
"Комикс ""Бэтмен: Убийственная шутка""",DC,2025-03-10,14,899,,,60,Нижний Новгород,Книги,4.7,662,2,Билла (Rewe),0,0
Кроссовки Puma RS-X,Puma,2025-03-21,5,6980,8219,15,365,Ростов-на-Дону,Одежда,4.5,371,5,ЗАО «Федосеев»,0,0
Стиральная машина Bosch Serie 6 WLN,Bosch,2025-03-25,13,48195,,,471,Санкт-Петербург,Бытовая техника,5.0,424,2,Эбботт лэбораториз (Abbott Laboratories),0,0
Планшет Huawei MatePad Pro,Huawei,2025-03-31,6,46240,53770,14,151,Челябинск,Электроника,4.4,234,5,АО «Петухов-Давыдова»,0,0
"Детская книга ""Приключения Незнайки"" Н. Носов",Росмэн,2025-03-30,24,580,,,408,Москва,Книги,4.7,344,5,ОАО «Федотов-Алексеева»,1,0
Планшет Apple iPad Pro 12.9,Apple,2025-03-12,16,109900,,,34,Екатеринбург,Электроника,5.0,346,2,"ООО «Фомичева, Константинова и Щукина»",0,0
"Комикс ""Человек-паук: Последняя охота Крэйвена""",Marvel,2025-03-16,13,920,1070,13,412,Челябинск,Книги,4.8,320,7,Лаврентьева Инкорпорэйтед,1,0
"Роман ""Мастер и Маргарита"" М. Булгаков",Эксмо,2025-03-17,15,705,,,31,Нижний Новгород,Книги,5.0,513,2,ЗАО «Баранова»,0,0
Стиральная машина LG AI DD F4V5,LG,2025-03-21,4,43485,,,45,Ростов-на-Дону,Бытовая техника,4.7,703,3,РусВинил,0,0
"Роман ""Мастер и Маргарита"" М. Булгаков",Эксмо,2025-03-04,15,710,,,469,Екатеринбург,Книги,5.0,461,7,РАО «Владимиров»,0,0
Куртка Columbia Watertight II,Columbia,2025-03-27,21,9260,,,196,Санкт-Петербург,Одежда,5.0,493,3,Самсонова Инкорпорэйтед,0,0
"Детская книга ""Маленький принц"" А. де Сент-Экзюпери",Эксмо,2025-03-24,31,305,495,37,334,Москва,Книги,4.8,646,2,"ИП «Александрова, Якушев и Большаков»",0,0
"Роман ""Преступление и наказание"" Ф. Достоевский",Азбука,2025-03-29,19,755,,,334,Самара,Книги,4.5,396,3,Европа,1,0
"Роман ""Мастер и Маргарита"" М. Булгаков",Эксмо,2025-03-16,41,580,,,386,Санкт-Петербург,Книги,5.0,414,1,АО «Шубин-Блинова»,1,0
Микроволновка Panasonic NN-GT261,Panasonic,2025-03-22,7,8680,,,277,Уфа,Бытовая техника,4.4,492,1,АО «Сазонова»,1,0
Кофемашина Philips Series 5400,Philips,2025-03-15,22,51709,,,136,Челябинск,Бытовая техника,4.8,525,3,Абрамова Лимитед,1,0
"Учебник ""Экономика"" Н. Грегори Мэнкью",Питер,2025-03-17,10,1300,,,426,Самара,Книги,4.5,456,2,НПО «Третьяков»,0,0
Кофемашина Siemens EQ.6 plus,Siemens,2025-03-13,24,65320,,,174,Санкт-Петербург,Бытовая техника,5.0,277,3,ВЭБ.РФ,0,0
Планшет Apple iPad Pro 12.9,Apple,2025-03-07,15,96919,,,254,Самара,Электроника,4.9,337,1,"АО «Кузнецов, Одинцова и Ершова»",0,0
Холодильник Bosch Serie 6 VitaFresh Plus,Bosch,2025-03-26,11,85425,,,465,Новосибирск,Бытовая техника,4.8,233,5,Фадеева Групп,0,0
"Роман ""1984"" Дж. Оруэлл",АСТ,2025-03-04,7,519,690,25,382,Ростов-на-Дону,Книги,4.9,556,2,ОАО «Ширяева-Филатова»,0,0
Футболка H&M premium,H&M,2025-03-05,12,1475,,,419,Екатеринбург,Одежда,4.2,278,3,"РАО «Корнилов, Матвеев и Попова»",0,0
Стиральная машина Samsung EcoBubble WW90,Samsung,2025-03-15,14,64049,,,14,Екатеринбург,Бытовая техника,4.7,468,3,ООО «Петрова»,1,0
"Роман ""1984"" Дж. Оруэлл",АСТ,2025-03-02,8,655,,,92,Уфа,Книги,4.5,572,5,ООО «Калинина»,1,0
"Учебник ""Высшая математика"" В. Шипачев",Юрайт,2025-03-30,41,629,1195,47,318,Москва,Книги,4.6,505,5,ОАО «Зуев-Игнатьев»,1,0
Платье Mango вечернее,Mango,2025-03-20,11,5529,,,372,Уфа,Одежда,4.5,520,7,Носова Лтд,0,0
"Учебник ""Высшая математика"" В. Шипачев",Юрайт,2025-03-23,39,675,1080,37,282,Москва,Книги,4.4,237,2,ОАО «Селиверстов Самойлов»,1,0
Пылесос Samsung Jet 90 Complete,Samsung,2025-03-07,19,39729,,,495,Москва,Бытовая техника,4.7,550,7,"РАО «Федотов, Костин и Орехов»",0,0
Смартфон Honor 90,Honor,2025-03-26,19,35369,,,349,Санкт-Петербург,Электроника,4.2,473,1,Владимиров Инкорпорэйтед,0,0
"Детская книга ""Приключения Незнайки"" Н. Носов",Росмэн,2025-03-26,13,530,,,29,Новосибирск,Книги,4.7,680,3,ЦЭНКИ,0,0
Наушники Sony WH-1000XM5,Sony,2025-03-27,12,30780,,,404,Нижний Новгород,Электроника,5.0,427,3,АО «Суворов Трофимова»,0,0
"Комикс ""Бэтмен: Убийственная шутка""",DC,2025-03-25,19,895,1255,28,255,Екатеринбург,Книги,5.0,722,3,ООО «Богданов-Харитонов»,0,0
Пылесос Dyson V15 Detect Absolute,Dyson,2025-03-16,39,67420,,,93,Санкт-Петербург,Бытовая техника,4.9,412,1,ИП «Котова-Максимов»,1,0
Кофемашина De'Longhi Magnifica S,De'Longhi,2025-03-12,17,48320,,,291,Екатеринбург,Бытовая техника,4.7,704,5,"НПО «Исакова, Калинин и Шилова»",0,0
Джинсы Levi's 501 Original,Levi's,2025-03-14,8,9480,,,489,Самара,Одежда,4.6,320,7,Транстрейдойл,0,0
Джинсы Lee Rider,Lee,2025-03-10,10,7550,,,382,Екатеринбург,Одежда,4.9,560,2,Зарубежнефть,0,0
Пылесос Samsung Jet 90 Complete,Samsung,2025-03-17,9,37275,,,487,Ростов-на-Дону,Бытовая техника,4.5,668,3,ЗАО «Давыдова Полякова»,0,0
Куртка Columbia Watertight II,Columbia,2025-03-13,8,9419,,,248,Челябинск,Одежда,4.9,350,5,ИП «Игнатьева»,0,0
Кроссовки Nike Air Max 270,Nike,2025-03-13,14,9335,11975,22,190,Екатеринбург,Одежда,4.5,505,3,НПО «Пахомов»,0,0
"Комикс ""Человек-паук: Последняя охота Крэйвена""",Marvel,2025-03-08,100,800,910,11,63,Москва,Книги,4.7,310,3,Эйвон Бьюти Продактс Компани (Avon),1,1
Ноутбук Lenovo Legion Pro 7,Lenovo,2025-03-10,22,171809,,,307,Москва,Электроника,4.3,442,2,ИП «Шаров-Петров»,0,0
"Учебник ""Python для начинающих""",ДМК Пресс,2025-03-09,25,1200,,,336,Новосибирск,Книги,4.8,506,2,ФГ Будущее,1,0
Футболка H&M premium,H&M,2025-03-18,14,1460,,,385,Новосибирск,Одежда,4.2,250,3,Т2 РТК Холдинг,0,0
Футболка Befree оверсайз,Befree,2025-03-19,18,849,945,10,319,Москва,Одежда,4.0,203,7,ОАО «Медведева»,0,0
Футболка H&M premium,H&M,2025-03-05,11,1165,1459,20,41,Нижний Новгород,Одежда,4.2,237,5,Терентьев Групп,0,0
Футболка H&M premium,H&M,2025-03-17,13,1469,,,107,Самара,Одежда,4.4,324,2,ОАО «Дмитриев Гущин»,0,0
Наушники Sony WH-1000XM5,Sony,2025-03-09,14,39630,,,364,Ростов-на-Дону,Электроника,4.6,698,5,АО «Овчинников-Дорофеев»,1,0
Холодильник LG DoorCooling+ GC-B569,LG,2025-03-28,8,80290,,,411,Ростов-на-Дону,Бытовая техника,4.6,592,3,ЗАО «Прохоров»,0,0
Куртка The North Face Resolve 2,The North Face,2025-03-29,16,12960,,,105,Екатеринбург,Одежда,5.0,575,2,"ОАО «Авдеева, Евсеев и Смирнов»",1,0
Холодильник LG DoorCooling+ GC-B569,LG,2025-03-02,34,89209,,,506,Москва,Бытовая техника,4.4,484,3,ЗАО «Сергеев»,1,0
"Учебник ""Python для начинающих""",ДМК Пресс,2025-03-02,20,1430,,,90,Санкт-Петербург,Книги,4.8,233,2,РАО «Ситникова»,1,0
Микроволновка LG NeoChef MH6336,LG,2025-03-10,16,12010,,,398,Санкт-Петербург,Бытовая техника,4.6,223,7,НПО «Комарова»,0,0
"Детская книга ""Приключения Незнайки"" Н. Носов",Росмэн,2025-03-07,8,490,,,222,Казань,Книги,4.7,475,5,Лобанов Лтд,0,0
"Роман ""Мастер и Маргарита"" М. Булгаков",Эксмо,2025-03-31,24,540,729,24,64,Москва,Книги,5.0,684,3,ООО «Белоусов-Исаев»,0,0
"Учебник ""Высшая математика"" В. Шипачев",Юрайт,2025-03-13,19,1060,,,511,Екатеринбург,Книги,4.1,275,5,НПО Алмаз,0,0
"Роман ""1984"" Дж. Оруэлл",АСТ,2025-03-12,16,419,535,22,238,Казань,Книги,5.0,655,3,Третьяков Лтд,0,0
"Комикс ""Ходячие мертвецы. Том 1""",Image,2025-03-26,23,809,,,234,Москва,Книги,4.6,678,7,Овчинникова Инк,0,0
"Детская книга ""Гарри Поттер"" Дж. Роулинг",Махаон,2025-03-09,33,785,939,16,401,Москва,Книги,4.8,296,2,Титов Инкорпорэйтед,1,0
